name,price
"Burrito kit U, 510g ",1.38
"Salsa sauce médium U, 315g ",2.59
"Salsa sauce douce sans piment U, 315g ",0.41
"Fajita Kit U, 505g ",1.38
"Tortillas souples blé U, 8 paquets soit 320g ",1.63
"Mélanges épices pour guacamole U, sachet de 20g ",1.15
"Tortillas de blé OLD EL PASO, 8 unités soit 326g ",2.18
"Sauce salsa thick chunky OLD EL PASO, 226g ",2.58
"Kit burrito sans piment OLD EL PASO, 491g ",5.92
"Kit pour fajitas tomates et poivrons OLD EL PASO, 500g ",5.45
"Sauce à cuisiner pour fajitas sans piment OLD EL PASO, 395g ",2.62
"Mélange d'epices pour fajitas mix OLD EL PASO, sachet de 30g ",
"Kit pour crousti fajitas sans piment OLD EL PASO, paquet de 521g ",5.6
"Sauce guacamole OLD EL PASO, bocal de 320g ",1.99
"Sauce Salsa dip douce OLD EL PASO, bocal de 312g ",2.28
"Sauce Fajita OLD EL PASO, bocal de 395g ",2.47
"Tortillas sans gluten OLD EL PASO, 216g ",3.25
"Wraps multigrains graines de lin MISSION, 370g ",2.03
"Mini barquitas de blé nature OLD EL PASO, boîte de 145g ",3.65
"Tortillas de maïs souples OLD EL PASO, 8 sachets de 335g ",2.35
"Tortilla chips bowls OLD EL PASO, 150g ",2.75
"Mélange d'épices pour Guacamole OLD EL PASO, sachet de 20g ",1.24
"Wraps au blé nature MISSION, 370g ",2.56
"Kit fajitas aux épices douces sans piment OLD EL PASO, 478g ",4.75
"Kit barquitas sans piment OLD EL PASO, paquet de 329g ",5.55
"Wraps au blé complet MISSION, 370g ",2.39
"Kit pour enchiladas OLD EL PASO, paquet de 657g ",4.84
"Tortilla strips crunchy original OLD EL PASO, 185g ",2.9
"Kit barquitas OLD EL PASO, paquet de 345g ",5.56
"Kit pour Burritos Original OLD EL PASO, paquet de 510g ",4.35
"Wraps au blé complet OLD EL PASO, paquet de 350g ",2.99
"Chips crunchy nachips OLD EL PASO, sachet de 185g ",2.49
"Tortilla chips paprika OLD EL PASO, sachet de 185g ",2.49
"Chips crunchy tortillas fajita OLD EL PASO, sachet de 185g ",2.48
"Kit fajitas barbecue original OLD EL PASO, paquet de 500g ",
"Chips crunchy tortillas chili OLD EL PASO, sachet de 185g ",2.35
"Mélange d'épices pour burritos OLD EL PASO, 40g ",1.6
"Wraps de blé souples OLD EL PASO, 6 unités soit 350g ",2.36
"Sauces Salsa trio dip OLD EL PASO, 575g ",4.48
"Sauce tikka masala hot spicy, PATAK'S, bocal de 350g ",
"Pâte de curry au gingembre, 210g ",5.02
"Sauce Tikka Masala mild PATAK'S, bocal de 350g ",4.75
"Sauce peanuts and coconut, PATAK'S, bocal de 350g ",5.55
"Sauce Tandoori PATAK'S, 350g ",2.39
"Sauce Korma PATAK'S, bocal de 350g ",4.84
